PCA0;PCA1;PCA2;PCA3;PCA4;PCA5;PCA6;PCA7;PCA8;PCA9;PCA10;PCA11;PCA12;PCA13;PCA14;PCA15;PCA16;PCA17;PCA18;PCA19;PCA20;PCA21;PCA22;PCA23;PCA24;PCA25;PCA26;PCA27;PCA28;PCA29;PCA30;PCA31;PCA32;PCA33;PCA34;PCA35;PCA36;PCA37;PCA38;PCA39;PCA40;PCA41;PCA42;PCA43;PCA44;PCA45;PCA46;PCA47;PCA48;PCA49;PCA50;PCA51;PCA52;PCA53;PCA54;PCA55;PCA56;PCA57;PCA58;PCA59;PCA60;PCA61;PCA62;PCA63;PCA64;PCA65;PCA66;PCA67;PCA68;PCA69;PCA70;PCA71;PCA72;PCA73;PCA74;PCA75;PCA76;pKd
-4,516147092;-4,971053995;-0,210826754;3,795981385;-0,643897975;1,340832307;-0,117472725;-0,93521939;-1,748043323;-1,419210612;2,462791917;0,444478638;0,008649731;3,952231524;1,286308944;-0,575131809;1,920932855;-0,562757321;-1,183188756;-1,873522433;-1,863241708;1,104121031;0,316979592;-1,010343274;1,661094033;-0,70991338;1,01269956;-1,493852757;-1,070145621;-1,509106826;-0,374903826;0,857164604;0,33796735;-0,016075698;-0,604592845;0,55196185;0,178199667;0,11357835;0,991219664;0,139750975;-1,187441677;0,692770486;-1,656846419;-1,190598584;-0,666721665;0,719339887;0,428104599;0,405884002;0,003165872;-0,330252895;-0,29989462;0,332663497;1,149108074;-1,31183249;-1,646870512;-0,164914043;0,852646232;1,02301635;-0,254999001;1,346547534;-1,053802846;-0,73280169;-1,36318282;-0,78094843;1,305970866;0,180182721;-0,828278432;-0,008365431;-0,106752259;0,246789405;-0,587885839;-0,226078818;-1,008161262;0,145209827;-1,074314336;0,321143824;-0,512660904;7.657577319177793
12,04752763;2,445887671;-5,151533658;-0,887145262;-1,411884888;-4,716164937;-2,543370686;6,317585272;4,960725;1,214735223;-3,378208068;-0,524981151;1,21846678;0,593977924;-3,178074228;0,056696338;-2,413373903;-0,693441148;-0,128981665;-1,795424122;4,083800203;0,533317315;-3,71313535;-1,39968917;-0,814165959;1,2767585;0,0842643;-0,373673023;-6,509647107;0,298429179;-1,600541526;3,902660667;-0,284197339;3,833006809;1,374621333;0,649282526;0,24673025;-1,998163009;0,958952367;-1,814798623;0,006619035;0,108583106;-3,059326143;-0,963930997;2,702875888;-3,763204672;1,66160831;-1,271858336;-1,013241838;-1,436757349;-3,117976972;1,290100068;-0,881986618;-1,886602839;1,278497747;1,05747317;0,564628182;-0,529874582;1,433789571;0,301348065;0,780132152;0,610942677;-1,125052532;-2,018228563;-0,254174839;2,521985611;-0,538400276;-0,645900356;-0,444373381;2,003325846;-1,237157147;0,612544481;0,463545343;0,128537228;-0,124484978;0,407432183;0,500767833;6.698970004336019
-3,032637299;-1,214632958;0,904908435;2,842652412;-0,215296335;0,003470647;-2,137159543;-1,71591641;2,908476857;-3,863462601;0,717027478;-2,695454773;-0,96248485;0,374982229;-0,220407493;1,233110853;-1,052283256;1,509723593;-2,928253473;-0,206256367;-3,118928546;-3,381398558;0,229885711;1,118719704;2,262097566;-4,399108622;-2,792916567;0,998683398;-2,711334932;-0,752194189;2,643296745;0,065836756;1,421896571;1,153452848;-0,328547677;-2,900821044;-1,849241648;-0,551829402;-2,093180971;1,870721129;1,104126282;1,032142011;1,452121031;1,855443942;1,155323496;1,069037289;0,45683855;-2,097938842;-1,05705695;-1,696236473;-0,794866543;0,166343199;1,127436483;0,052145562;0,10629373;-0,824438544;-1,9118099;0,208757595;0,952482275;-0,350668481;-0,739043173;-0,09094074;0,599104001;-0,48240316;-0,283445681;-0,3137586;-1,614000904;-0,437998114;-1,516474297;-0,175672234;-0,469744901;-1,498240314;-0,043757703;-0,649854513;-0,809774203;-0,101654128;1,136517246;7.4466024898761205
6,741485735;1,851222201;6,687053174;-1,143538446;-7,488556924;-2,357074826;-1,786389985;4,449041622;0,646911624;-1,411367757;0,454855515;-1,752281488;-2,734580091;-3,441392482;3,466245473;1,164430132;-1,281188309;5,669592533;-4,576882629;0,702223489;-3,631146963;-0,198615251;-1,906633954;0,520843558;1,550957569;1,930463221;-8,101461648;-0,311427936;0,985447439;1,817286297;1,899456763;-0,180143787;-2,271696015;1,737294358;-2,019744708;0,18717469;0,071322594;2,136857185;2,539919514;-1,003319931;0,352906921;-0,001494369;-0,76598659;-1,197588009;-0,826347447;-2,367105255;-0,958599856;1,158340378;-0,427299224;2,371170877;-0,043519995;-0,758225486;0,483114287;0,025337616;0,035349583;0,087932954;3,660178297;1,163872831;0,43956178;1,761733557;2,400148376;2,203905033;0,600175956;1,132364657;-0,055672031;-0,249284566;1,389471626;2,28814427;-0,077698685;-0,155674464;-0,594424353;0,06501813;0,111093034;-0,447447898;0,903516631;-0,190493491;0,012476071;5.221848749616356
9,130565263;11,341996;-1,906579288;-5,743329737;6,25577553;5,758389452;-3,263362245;0,269421242;-0,419452049;-0,69048778;-0,832871572;-1,427594638;-2,733778261;-3,071513583;1,223938489;1,520565482;-1,204556426;3,271938916;-0,179151505;-4,830628629;1,048788695;1,569731525;1,35209663;3,092616406;0,85117957;-1,943158147;-1,416579489;-2,880505191;-0,777942346;-0,839127575;-1,43833087;-1,551364181;-1,271908194;-1,22087765;-1,056702875;0,522902203;0,777485044;-2,316477746;0,422529868;0,269648519;0,459769429;0,465736063;-0,152571414;-0,597651009;-0,074573665;-1,010569596;-0,09178997;0,638992829;3,38187607;1,886639286;0,644962227;-0,234139133;-0,834664352;0,406761854;0,295312352;-0,175038294;1,021985127;0,471161993;-1,226582585;-0,555662567;-1,300922334;-1,008601935;-1,536503719;-0,916911828;-0,538034185;2,411890295;-3,090210447;-0,012587489;-0,448756624;-0,858782214;0,677714672;0,050515127;-0,40019098;-0,685277767;1,701044151;2,532358803;-1,473774108;5.8124792791635365
18,5374686;9,405432811;-9,124777071;-2,154795256;-0,938984264;9,013758629;-6,170218956;3,321250147;2,479345976;-1,761552491;0,250945143;3,15684193;-0,464276964;-5,334363391;-1,18486037;1,455987352;2,258173068;1,009730017;0,839486863;-4,660373933;-4,024444414;-1,806072506;4,743255785;-1,469416819;-1,382936178;-0,211653525;-2,121440265;-1,147704126;0,682380395;0,870466228;2,545240604;-1,202974942;0,540074199;-1,204532087;-0,616866301;-0,052982829;-1,473105453;1,048113673;-0,714144918;0,360992641;0,309603018;1,42179947;-0,8966368;1,064508607;-0,328198067;0,697394631;-0,203804113;-0,097871097;-0,633426873;-0,639060908;-0,735953636;0,057366954;0,793358765;-0,924805675;-0,669029454;0,264811152;0,712047575;1,271153703;0,158129408;0,463656303;0,973444136;-0,174463392;0,72122631;0,314605718;0,580591395;-0,692167292;0,05370874;0,879520339;-0,372918401;1,048376987;0,589379395;1,904476511;1,384291621;0,733704647;-0,437667894;-0,264562346;-0,510642249;5.301029995663981
7,820273389;-4,541936183;1,64994772;-4,520165384;-1,495644101;-1,711544801;1,768726547;1,144527053;1,664954906;1,363357003;-3,117965828;-6,216701843;-0,301767682;3,01182036;1,510995355;0,366342202;-2,754238203;2,589527633;-2,56134036;-1,513096406;1,092676972;-3,599276769;0,305857242;2,907799492;-1,265829624;-2,632408006;2,303758882;0,501348495;4,358922525;-1,563965786;-2,452582121;1,14421937;-2,960181202;-3,496189715;-1,491442467;4,852764715;0,367722444;-1,533138103;4,445238178;1,89486862;8,457395643;4,202868375;-0,872831182;0,741958111;3,658459644;-7,868868637;-2,66343671;-8,863092015;-0,974720414;6,165307464;10,00931145;0,249949352;21,5036792;22,86616743;10,84305818;44,96911584;-13,2766381;21,91622926;9,598388789;0,014799003;-5,051793733;-0,744611207;-2,731582026;-9,004780639;10,97162799;-3,135688442;0,687557071;-4,0620214;-6,743628028;-3,173679463;-3,487681013;1,130610898;0,195148006;-1,171265568;0,902024171;-4,836191619;2,189679447;6.698970004336019
-10,23848659;-0,746767072;-1,389362042;-0,234731376;2,165071765;-4,682417813;0,1457667;-0,437238387;5,762955962;-1,220193121;-2,334482836;-3,775189999;0,06315538;8,27687573;-2,049803979;2,330001641;16,39028369;7,485513101;1,628295374;0,933019948;-1,01852495;2,925105538;-1,547939616;-0,793502232;3,772974905;-0,357893789;1,702110526;-0,21989758;0,299883256;-2,040286542;-0,202604481;1,278472554;0,448356682;0,540080836;0,865762414;-0,089374788;0,445419677;-1,338334683;-0,264705123;-0,269568307;0,435692197;-0,581112935;0,309888042;1,010395836;0,420795925;-0,12425362;-1,01639918;-0,297533885;0,181622332;0,70462187;-0,447623646;0,140868398;2,410835921;-0,043447754;-0,582469058;-0,017376901;-0,028779767;-1,704043227;-1,114942975;-0,164744035;-0,667947034;-0,915738393;0,557954001;-0,670117603;0,298395177;-1,061080305;-0,672743853;-0,821728718;0,624228308;0,470230739;1,359460873;-0,387448888;0,979757948;0,361776058;0,135354261;1,058494004;-0,45721498;5.096910013008057
-4,925718636;0,724971698;-5,500702323;0,816171616;-0,822661232;0,550744935;-0,473760706;-0,709899785;0,352250691;-1,52103644;1,130170799;2,269549802;1,384193447;-0,064024052;0,13590253;-2,46454647;2,318444268;-1,892334672;-0,102091898;2,699567935;-1,244589488;2,898489134;0,575854458;-0,092350229;2,69040266;-0,887785287;-0,148214074;-3,392078614;0,871034386;-2,666014107;-2,368628453;2,028316619;-1,025195085;0,911787737;1,368765104;-2,267964828;0,334843065;1,892784879;-1,280985633;1,703212333;-0,459077872;1,39967614;-1,183478503;-2,190069648;-0,229133465;-0,800084878;2,232624068;-0,632522363;0,923226494;0,687320486;2,986368873;-0,029697965;-0,347002564;-1,528282555;2,207699603;-0,628921593;-0,227705002;0,258391323;-1,153776454;0,933685394;0,055471265;0,509362722;0,664745242;-0,409026014;0,302771606;0,444489457;0,970235796;1,493809153;0,031373286;-0,541938678;0,537017307;-0,619167024;0,733149536;-1,311592587;2,99004003;-0,073630962;0,906933251;4.657577319177793
-7,148210466;0,353295851;-2,118857689;0,375981002;1,1141377;-1,304882045;1,848264352;-1,960289138;3,63788344;-3,487649113;0,777646796;0,663397548;-0,574432033;-3,396496896;-0,950349741;1,045152457;0,867431102;0,944483129;1,138407183;-0,201849354;0,037439083;-1,502938257;1,061701112;-1,070439775;0,999984999;0,284244184;2,162149401;-1,343818438;3,006340005;0,171850315;1,978339468;-0,041669265;0,878572992;-0,424411195;0,83256612;0,284806065;0,28692543;-1,173888405;0,579126622;-1,190807977;0,606754615;-0,118297654;-0,70331784;1,865022546;1,531860444;-0,485217481;-0,587136448;-0,494557423;1,033222698;0,921330814;-0,224071466;-0,864748795;0,875017386;0,19906906;2,233901251;-0,950616117;-1,250731518;-1,620179611;0,386562402;0,785667512;-1,41507931;0,650618405;0,063735993;0,119258805;-0,328811251;0,022239839;-0,227383624;0,025097159;-1,301209834;0,695708496;0,409683493;0,48326715;-0,760244861;-0,94909497;-0,524809766;-1,230078979;-0,566113728;7.301029995663981
4,476047333;6,79342231;-1,495664821;-3,889339297;3,269018202;4,629728648;-3,891951284;1,342049124;-1,899215714;-0,966288177;0,342287661;1,775403247;1,128987869;1,923981119;4,173887337;-1,260767053;-8,055380223;12,79006057;8,130626403;-0,378476823;1,747152892;0,330580823;0,302133323;0,986746185;3,273304967;-1,93603672;1,319752832;-2,072006041;-0,079511061;-0,657908642;-2,395350014;0,894445361;0,596940717;-1,005553623;-1,970737719;-0,034926392;0,221523926;-2,204289378;-0,035563226;-3,334425945;0,092463683;-1,11723626;1,998085919;-1,177287841;-3,086716733;-0,71955698;-0,553652955;-2,102508057;1,759793542;0,63061851;-0,311048637;-0,267263606;-1,442002925;0,262900728;-0,235741897;0,092394312;-1,322868668;-0,65162233;-2,431699676;-0,254782801;-2,583882081;-2,29446612;-1,393859522;0,703285108;0,421730932;1,827583713;-4,172689657;0,54722523;-1,481527567;-1,125348526;0,316749803;-1,08879762;-1,122800303;-0,381717073;2,086245692;1,823897378;-1,283193989;5.638272163982407
-5,071729181;-0,351534517;4,51371681;2,814940257;-3,994460475;-1,138007854;-0,812202337;-0,492249304;-0,255701919;-1,59012605;3,251113502;1,74377665;-0,259126406;-1,444530004;0,973150328;-1,007136923;1,2270966;-1,325299117;1,370851516;0,748021;-0,285158469;-1,018802182;1,545622737;-1,423894098;-0,742427461;1,084644397;-0,481584409;-0,479197999;0,771746721;0,186216638;-0,735574811;-2,657419951;-1,876202616;-0,355933688;1,201775726;1,769569716;-4,544595022;-3,738292424;-0,272720664;0,945949281;-0,113193247;1,2820726;1,250117884;2,093023676;-0,451484884;1,506146381;-0,687950029;0,300809624;-0,883114955;-0,033770857;-1,216655104;0,493524125;0,179933241;-1,450981969;-0,606784311;-0,280072584;-0,038747612;-0,301585045;0,397969957;-0,673596612;0,536588309;-0,820982485;-0,765384742;-1,24287099;1,259736949;-0,570501439;0,46656499;-0,56915494;-0,641807937;0,932233478;-0,476370018;0,314098992;0,551228695;-2,856970994;1,334955923;-0,298964633;0,637505189;7.397940008672037
-5,268593756;4,460796292;-0,006724826;0,185762967;1,100026057;1,542705458;-0,884038293;-2,164791004;-0,016021414;-1,609638846;0,708003825;0,089541229;1,385814616;-0,278707544;-0,703756238;-0,90741758;0,032367743;-0,654021104;-0,040151934;0,224899611;0,907797959;0,757273093;0,512449744;0,412803529;-0,21381853;-0,644186771;0,58131057;-1,063043742;-0,331894506;0,294252453;0,246605561;1,069270783;0,035874619;0,134368171;-0,19753232;-0,361277029;-0,885447674;0,431961239;-0,835435136;0,562911568;-0,794181558;-0,179796669;0,256715205;-0,907196842;-0,64596249;1,505800835;1,218517193;0,331079783;0,79630984;-0,037670438;0,637210598;-0,313687415;-0,428461926;-0,164930146;0,286810476;0,526896255;0,117585796;0,094367008;0,545773432;0,0841257;0,832074886;-0,279164575;1,071677991;0,225640061;-0,045139226;-1,220741042;1,7484833;0,442148758;0,344698469;0,055057186;1,052519486;0,347077046;-0,208527563;0,017206691;-0,184754761;0,044617547;-0,207492905;3.417936637088291
1,035921769;-8,916848025;-2,108072052;-2,165719764;6,260011944;-4,29969392;-3,869420552;0,750559655;-0,832523503;-1,615837951;1,809079176;1,147142594;2,918029542;-1,921011909;-3,235862059;1,608070086;-0,733950857;-0,194479216;-0,230637286;-0,908335374;0,966368829;1,426952415;-0,851572817;-1,337026098;0,765125828;0,984721762;-0,465741771;0,399686433;0,530169964;-0,207424641;0,460316701;-0,405489657;0,482452624;0,616022463;-2,070066698;1,300156806;0,634406481;1,475637286;0,746611141;-1,810967349;-0,983211578;-0,224842085;-0,971891069;0,890385989;-0,555475704;0,570422886;-0,381480438;0,780009882;0,96503602;-0,04085349;-1,385333451;0,828322621;-0,088567085;0,514809124;-0,057834909;0,817791078;0,927408491;0,054529001;-1,151081493;-0,123231087;0,918627373;0,423534343;-0,615291058;0,310171097;-0,258858776;0,25280125;0,349377542;-0,879775442;-0,851255825;-1,14379974;-0,365839136;-0,262042917;-0,017876193;-0,236223327;0,081961794;-0,60802795;-0,44203562;8.698970004336019
-4,273011394;-1,773868155;3,608368439;-0,659209365;-4,025063917;-2,377879821;0,370591959;2,599976167;-0,131571896;-1,278607201;1,30817262;1,0573878;2,544251346;-1,96656687;-1,277198365;0,629261943;-0,230797817;0,52162614;-2,05735108;2,187339477;-0,119647864;1,72358571;-2,279552479;1,139481817;0,444033104;0,127254518;-1,691708593;0,706766725;1,915787358;-0,210919434;1,738445639;1,284361334;0,755146075;-0,081552133;-2,044332248;1,346448027;1,060051612;-0,163450954;0,455040386;1,791324488;2,761630657;0,317843952;2,104210539;-0,863800971;-1,045962335;1,015614157;0,280184796;-0,80954103;0,060781066;-1,255613894;0,921800031;1,203819539;0,413032072;0,286702264;0,543061953;0,849654973;-1,28387033;-1,029229471;-0,712258843;-2,09710093;0,591902493;2,318218063;1,296639678;1,383415675;-1,181772965;-0,018681708;-1,300732276;-0,110509493;-0,52935015;0,584679558;1,100160525;0,592968774;0,67288626;-0,114225007;-0,38287873;0,566893421;-1,004829492;8.12842706445412
5,060600516;-5,043830474;-4,913143228;2,818789149;3,536165246;-2,606071765;-4,236758279;-1,062486374;-2,192880873;-1,682407436;3,324998971;4,478673582;5,193150215;-1,122616383;-2,277463247;1,931998188;-0,007407444;-0,967003462;-0,859501637;-1,228871897;2,112210702;2,575000754;-4,067694911;-2,247091428;0,772068515;2,089313277;2,25444049;3,860815993;0,858194411;1,967976355;-0,46109635;-1,952838103;-0,353077655;-0,351481081;-1,497074377;1,281472725;0,488862949;0,588523154;0,739959327;-2,24573792;-0,29506987;-0,751828;-0,376162624;0,057951619;-1,652563742;-1,26938089;0,579582227;-0,506845608;0,927188661;-0,912227619;1,126213546;-0,925243542;-0,453046321;1,382978786;-0,055434886;0,521449392;-0,737889458;-1,54199849;0,491699414;0,353237758;1,904175802;0,585499245;-0,841267555;-0,085871127;0,200281337;-0,006081499;-0,13405404;-0,012022375;-0,352936419;-0,084686222;0,370473054;-0,50201173;-0,156312996;-0,036194857;-0,058904079;-0,589761429;-0,749260039;10.0
22,23733889;-6,43908936;5,197377749;-1,515252137;1,777904281;-3,977873992;5,42863537;1,741062575;-3,236281926;4,265243318;-1,727043008;-4,955854764;-3,802525032;-6,157334276;-3,519326019;-4,893376295;0,997501644;4,925631782;1,741489532;3,189365841;-3,337600809;2,840022705;-2,330640266;1,506448326;-6,123018042;2,957076921;-1,583267451;1,371658852;-0,743626366;-0,926465533;0,727041921;-0,263440509;3,24087936;-0,380832964;0,841474677;1,800938262;2,252225766;-1,103556982;-1,667505936;-0,490171073;1,594265209;0,8351171;0,006443106;0,543100522;-0,824098041;0,319953555;-0,435511784;-1,05910313;2,041809131;-0,917406496;-0,91191352;-4,303199569;-0,228866342;-0,319304702;-2,745876716;1,525683122;1,708294218;-0,775438092;1,00199441;2,517567872;-0,134688028;1,121631722;0,573855948;-1,052840527;0,658434747;-0,266300545;-0,809247801;-0,364872956;-0,548697629;-0,193811698;-0,038010662;-0,893997998;-1,060566089;-1,917889205;-0,175444011;0,335788827;0,358560357;8.602059991327963
-9,368763106;8,351873652;-1,718449984;-2,648322138;3,20185301;3,640403168;-1,692583644;2,405989799;-1,257359589;-1,54720376;1,195246446;2,58346794;-2,682889134;-3,976632286;1,755072787;0,792718712;-0,300905597;1,660544016;-0,711067818;0,395844366;1,867061175;-1,828493197;0,215417115;0,871306567;1,979006293;-0,691348904;1,662052941;-0,873490368;0,151678714;-1,52765546;-2,141690074;-0,283647335;0,293235;-0,543509358;0,049531189;1,249591296;2,007972709;-0,689077165;0,755760083;1,136915722;1,190805576;-0,214832603;0,002426143;0,405877463;0,123685879;-0,736304954;-0,403724749;-0,563366069;1,278276601;-0,578351345;-0,382365508;0,022752335;0,134286037;0,777454002;-0,227243275;-0,340569518;-0,925732498;-1,057682797;-1,105040438;-0,0668155;0,512811923;-0,61679724;-0,828117835;0,895623336;-0,989441312;0,887910703;-2,506666242;1,211056396;-0,727770067;-1,396086076;0,910178703;-0,017186009;-1,442809607;-2,370123299;0,908547038;-1,202641149;-1,166453733;4.88941028970075
-4,818592788;-3,592915292;-0,826051875;0,36331611;-0,748279966;0,449555765;0,132129169;2,267091349;-0,668795746;-1,315299041;1,520609025;-0,704184856;-0,415041227;2,487233943;0,968725291;0,055446721;0,061256213;-1,22561843;-0,262597953;-1,965302489;-0,095084901;3,266943044;-1,331226489;0,195897591;-0,798942605;-0,866191429;-0,570560035;-1,654375017;-5,337911978;-0,751754738;1,821442169;-0,245569338;0,956583359;1,346971199;1,667591443;0,198046451;-3,614949935;0,979789371;0,322827883;-0,57155353;0,428054613;0,080637095;0,891804247;0,615695039;-0,385651387;0,030526826;0,867458105;-0,282376212;0,937949013;-0,076562768;1,331473115;0,071585884;1,011205275;1,477902036;-0,787370144;-0,805000228;-0,861081863;0,434583991;-0,553426252;-0,979813699;1,146382137;1,171173453;-2,005750345;1,244256162;-0,34188159;0,513214511;-0,035897664;-0,354037834;1,162225617;-0,666495489;-0,942727079;1,330202555;-0,203461906;0,869995561;1,042908482;-0,299013095;0,064044382;9.0
-6,00843071;-1,090355501;2,697024851;0,724151861;-3,103294736;-0,170199905;2,321134508;1,178245644;0,501932377;-1,013088713;1,014660068;-3,211858735;-3,185212662;3,858520579;2,142504211;-1,014902975;-1,337853366;-0,535721077;0,480893333;-2,507175687;0,923877761;-0,607994237;-0,300699697;-1,214678498;-0,609142488;1,647151057;-0,315232698;-0,2419625;1,665616862;1,106665751;0,07964088;-2,804438348;0,122162181;-0,861944983;1,778193461;-0,479358096;2,48074216;-0,023864338;-0,08205545;-0,512251522;0,985570056;-0,072733116;-0,076878779;-0,263346855;0,09351325;-0,910267247;-0,601205701;-0,303340566;-1,369111422;-1,680614637;0,179483868;-0,622107439;-1,089665983;0,325929868;0,281205818;0,021522115;0,140973203;0,538114818;-1,199629599;-0,019293102;-0,534534657;0,04000968;-0,790163885;-0,0832738;-0,167961321;0,978417131;0,118721892;0,776294348;1,08039865;-0,847141981;0,199464218;-0,030675023;0,347776491;-0,934324458;0,352283969;-1,393857337;-0,77919875;5.7447274948966935
-5,631731952;-0,493745782;-1,928952662;-1,769331255;-0,69471362;0,135680053;-0,215906481;1,103620806;1,079824616;0,032822497;-1,451817729;-2,945648852;0,408898563;1,648573903;1,202454982;0,245473222;-1,004388292;0,324355002;-1,221108355;-3,301628279;0,187550766;0,934785328;0,156508787;1,071866564;-0,964516627;-1,311196171;-1,921928251;-2,774544972;-0,595316231;-0,071376021;3,14141045;0,495306974;0,208174651;0,918857123;2,020707957;0,070908988;-2,946995649;1,280848946;-1,090620152;0,864714104;1,414972153;1,292652421;0,783927335;-1,007224186;-0,844422346;0,867257357;0,914455423;-0,891523494;-1,131719507;-0,599710448;2,884737829;1,03990693;0,640509213;-1,620662401;0,685194765;0,879988966;0,92866277;-2,606533716;4,707165538;-0,088243643;-0,438070373;4,631157338;-2,040351335;0,385966133;-1,232715094;-0,540393007;0,020304032;1,886947072;1,930471724;-0,975166314;-2,2367439;0,190780687;-2,657835872;-0,648921012;0,724557909;1,989988441;-0,577682826;7.698970004336019
11,44445665;-4,891931697;1,344653426;-1,702391544;0,772548173;-2,784727453;5,238770011;0,429418281;-3,920616516;1,460197259;1,389569216;-2,490496117;-2,478447955;-1,632912475;-1,25844546;0,551050893;0,385013735;-0,152900243;2,467215546;2,900288025;-1,413913031;1,738935146;0,505200772;-0,680672464;-1,251976933;0,721861931;-2,337410169;1,922015469;-2,130314651;0,736646345;-0,463008624;0,53372248;-0,2472027;-0,181658452;1,092259511;0,751359469;0,576760149;-0,763684989;0,223958499;0,01699055;0,196560965;0,025077081;0,635651901;0,29292811;-0,460405466;-0,759341081;-0,682928926;0,161948338;-0,098612142;1,312578098;0,318205648;1,190450032;0,863215408;-0,490048191;1,744841667;0,161234425;0,27760713;-0,895648417;0,089458273;-0,701683285;0,657119194;0,447977877;-0,60827732;-0,174781615;0,094990386;0,562293689;-0,03488353;0,585552214;0,367198102;1,034979966;-0,452091516;0,265705907;-0,043278136;0,199738074;1,30892073;0,742966705;0,055751898;10.443697499232712
0,746983651;-4,423727682;-0,136684386;-2,147494409;-1,363509938;0,534756823;-1,600901305;-1,178007926;0,432820673;0,576931603;-1,563014219;2,21595072;-2,262341206;2,028360391;-0,664061867;-0,792652075;-0,983462128;-0,621890221;-0,569245066;0,190285086;1,561413176;0,938604322;0,250650506;-0,909788093;-0,02907779;0,573028036;0,179144548;-0,704736065;0,46854111;-0,025467696;-0,550954293;0,207076061;-0,11306357;-0,604344102;-1,348305641;-0,22019258;0,170054222;0,878811691;0,100071944;-0,233143165;-1,411654343;-0,283595557;-0,55197522;-0,199486129;-0,293955227;0,947058466;-0,532832861;0,580137052;1,343382317;1,208798824;-0,607276328;-0,547965816;-0,316294177;-0,007912169;-0,609606923;0,02932173;0,977777292;0,430169044;1,019956007;-0,58682795;0,152168637;0,372408405;0,346869763;-0,566618194;-0,036339509;0,102746371;0,709089014;-0,532536833;0,109253952;-0,179185884;0,118433848;0,031031811;-0,319197199;-0,872775824;-0,591901836;0,697777973;0,520351786;5.721246399047171
-4,906374759;-2,164851119;0,323875276;-2,363879955;-0,253891874;1,305062758;0,365924118;-1,238946067;-0,578012638;1,600079343;-1,620219934;0,972281069;-1,79034811;-0,129257082;-1,059919369;0,343906867;-0,019043691;-0,233242199;-0,038444197;0,940325624;0,34117841;-0,704736635;1,523986365;-0,968249186;-0,296428539;-0,02347804;0,587524073;-0,904550533;0,621751486;1,179024124;0,716047847;0,515400302;-0,510384397;-0,261728148;1,02968873;-0,315715345;-0,287783315;1,510113919;-0,660977896;0,154741495;-0,610969395;-0,459867907;0,109017176;0,44582343;0,712799247;0,221540654;-0,072589935;-0,75649288;0,354088813;-0,942339104;-0,801257224;0,85270374;-0,29287444;-1,13711663;0,117997867;0,810520643;-0,43139749;-1,064732267;0,149369701;-0,553135322;0,282620949;-0,202494742;-0,294486071;0,58969324;0,416902645;-0,770167181;-0,229177956;-0,477235213;-1,377461658;-0,33537144;-0,57901752;-0,47083103;0,99811297;1,315282004;0,138167302;-0,599051241;0,113484147;6.251811972993798
5,546670125;-3,681853272;1,304445709;-3,419988754;-3,800743804;0,464006812;0,180296057;0,526033493;1,176595649;2,519563415;-3,402467184;1,944357382;-3,213473574;1,432193765;-1,406622392;0,842605852;-1,871798008;1,026488507;-2,168209607;0,69450791;1,604350142;0,25936461;-1,702348695;-0,44743024;1,176892143;0,957899203;2,097431123;-0,221196371;0,268005184;-0,256886023;0,023311044;-0,15716961;0,647845605;0,288750031;0,4125761;0,672651349;-1,029146225;-0,78299176;0,528058154;-0,465910736;0,161328806;0,22038141;-0,027827915;0,877816563;-0,185375715;0,325861088;-0,580008429;0,106438252;-0,732715879;0,573173624;0,281716877;0,439830227;1,007518154;0,642548068;0,880647442;0,569162323;-0,218991029;-1,068303418;-0,207146116;0,958119642;0,377860159;1,339475544;0,200418531;2,122395178;-0,546120969;-0,740311314;1,045051889;0,69888121;-0,291006071;-0,426783869;1,665827088;0,46110263;-0,039978032;0,572842694;-0,575302157;1,698204481;1,278696189;7.698970004336019
5,773651675;-4,75175007;5,243606834;-1,693031469;-1,223717818;-1,159958784;-0,449829762;-0,716894606;-1,675211519;1,604046703;0,531880988;1,222355885;1,804114998;-1,474317707;-5,052802061;1,383717345;-0,168149847;-2,038790605;4,21090824;-1,328486612;-2,524656986;0,727173124;-5,281951729;0,960870566;0,426164817;1,014371275;-3,754159522;0,560719683;1,41077478;-2,145549047;-0,87544388;-0,995663889;1,051983621;0,277602392;-0,198583013;-0,608921411;2,061837853;0,244541209;0,273505774;-0,664100315;-2,154119729;-1,058617217;-1,211408165;-0,965789552;-0,7276839;1,849836219;-0,248900193;0,987595409;-0,557529269;1,53733213;0,535068212;1,378743105;0,259665642;0,032197289;-1,281607432;0,090103849;1,20090492;-0,067262227;1,220542038;-1,310586343;-0,600369392;0,09372486;-0,493537947;-1,224547908;1,275452919;1,887015381;-1,214463737;0,309767676;0,215955568;-0,823869241;0,332051904;0,69019587;-1,643641722;0,175471979;0,354151966;-0,138700548;-0,56968856;5.585026652029182
